41 	 141163.0 	 141163.0 	 12.3 	 0.7 	 [0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.] 	 False
42 	 143814.0 	 143814.0 	 12.3 	 0.7 	 [0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.] 	 False
43 	 147252.0 	 147252.0 	 12.3 	 1.0 	 [0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.] 	 False
44 	 142481.0 	 142481.0 	 12.3 	 1.0 	 [0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.] 	 False
45 	 136499.0 	 136499.0 	 12.1 	 0.7 	 [0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.] 	 False
46 	 131680.0 	 131680.0 	 12.1 	 0.7 	 [0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.] 	 False
47 	 122292.0 	 122292.0 	 13.0 	 1.2 	 [0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.] 	 False
48 	 106401.0 	 106401.0 	 13.0 	 1.2 	 [0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.] 	 False
1 	 85373.0 	 85373.0 	 12.4 	 0.9 	 [0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.] 	 False
2 	 70577.0 	 70577.0 	 12.4 	 0.9 	 [0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.] 	 False
3 	 59543.0 	 59543.0 	 11.9 	 0.9 	 [0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.] 	 False
4 	 48371.0 	 48371.0 	 11.9 	 0.9 	 [0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.] 	 False
5 	 38651.0 	 38651.0 	 11.8 	 1.2 	 [0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.] 	 False
6 	 31009.0 	 31009.0 	 11.8 	 1.2 	 [0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.] 	 False
7 	 24902.0 	 24902.0 	 12.3 	 1.5 	 [0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.] 	 False
8 	 20420.0 	 20420.0 	 12.3 	 1.5 	 [0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.] 	 False
